i,j,height
14703,29145,6.470588235294117
14703,29148,6.470588235294118
14703,29149,6.470588235294117
14703,29150,6.470588235294117
14703,29151,6.470588235294118
14703,29152,6.470588235294118
14703,29155,6.470588235294118
14703,29157,6.470588235294117
14703,29159,6.470588235294119
14703,29160,6.470588235294119
14703,29161,6.470588235294117
14703,29162,6.470588235294118
14703,29163,6.470588235294119
14703,29164,6.470588235294118
14703,29169,6.470588235294118
14703,29170,6.470588235294118
14703,29173,6.470588235294119
14703,29175,6.4705882352941195
14703,29176,6.470588235294118
14703,29177,6.470588235294118
14703,29178,6.470588235294119
14703,29181,6.470588235294117
14703,29182,6.470588235294118
14703,29183,6.470588235294119
14703,29184,6.470588235294119
14703,29185,6.470588235294118
14703,29186,6.470588235294119
14704,29140,6.470588235294119
14704,29142,6.470588235294117
14704,29147,6.470588235294119
14704,29148,6.470588235294118
14704,29149,6.470588235294119
14704,29152,6.470588235294118
14704,29153,6.470588235294119
14704,29154,6.470588235294119
14704,29158,6.470588235294117
14704,29159,6.470588235294118
14704,29160,6.470588235294118
14704,29161,6.470588235294119
14704,29162,6.470588235294119
14704,29163,6.470588235294118
14704,29164,6.470588235294119
14704,29169,6.470588235294118
14704,29171,6.470588235294119
14704,29172,6.470588235294118
14704,29174,6.470588235294118
14704,29176,6.470588235294118
14704,29177,6.470588235294118
14704,29179,6.470588235294119
14704,29181,6.470588235294119
14704,29182,6.470588235294119
14704,29183,6.4705882352941195
14704,29184,6.470588235294119
14704,29186,6.4705882352941195
14704,29187,6.470588235294117
14705,29140,6.470588235294118
14705,29141,6.470588235294119
14705,29142,6.470588235294117
14705,29143,6.4705882352941195
14705,29145,6.470588235294119
14705,29146,6.470588235294119
14705,29150,6.470588235294119
14705,29154,6.470588235294117
14705,29156,6.470588235294117
14705,29157,7.138086731716951
14705,29158,6.470588235294119
14705,29159,6.470588235294118
14705,29160,6.470588235294117
14705,29161,6.470588235294116
14705,29162,6.470588235294118
14705,29163,6.470588235294118
14705,29164,6.470588235294119
14705,29165,6.4705882352941195
14705,29167,6.470588235294118
14705,29168,6.470588235294116
14705,29169,6.470588235294118
14705,29173,6.470588235294117
14705,29174,6.470588235294118
14705,29176,6.470588235294119
14705,29178,6.470588235294118
14705,29179,6.470588235294119
14705,29180,6.470588235294119
14705,29181,6.470588235294119
14705,29182,6.470588235294118
14705,29183,6.470588235294119
14705,29184,6.470588235294119
14705,29185,6.470588235294118
14705,29186,6.470588235294118
14705,29187,6.470588235294119
14705,29188,6.470588235294118
14706,29140,6.470588235294119
14706,29142,6.470588235294118
14706,29143,6.470588235294116
14706,29144,6.470588235294118
14706,29145,6.470588235294118
14706,29146,6.470588235294118
14706,29148,6.470588235294118
14706,29150,6.470588235294119
14706,29154,6.470588235294118
14706,29155,6.470588235294117
14706,29156,13.588433839322782
14706,29157,10.524628681715198
14706,29158,6.470588235294119
14706,29159,6.470588235294118
14706,29160,6.470588235294118
14706,29161,15.237409189835388
14706,29162,6.470588235294119
14706,29163,6.470588235294119
14706,29164,6.470588235294118
14706,29166,6.470588235294119
14706,29167,6.470588235294118
14706,29174,6.470588235294118
14706,29175,6.470588235294118
14706,29176,6.470588235294119
14706,29177,6.470588235294118
14706,29178,6.470588235294119
14706,29179,6.470588235294118
14706,29180,6.470588235294118
14706,29181,6.470588235294119
14706,29183,6.470588235294118
14706,29184,6.470588235294118
14706,29186,6.470588235294119
14706,29187,6.4705882352941195
14706,29188,6.470588235294118
14707,29140,6.470588235294119
14707,29141,6.470588235294119
14707,29142,6.470588235294118
14707,29143,6.470588235294118
14707,29144,6.470588235294117
14707,29145,6.470588235294119
14707,29146,6.470588235294118
14707,29147,6.470588235294117
14707,29148,6.470588235294118
14707,29153,6.470588235294118
14707,29154,6.4705882352941195
14707,29155,6.470588235294118
14707,29156,6.4705882352941195
14707,29157,6.4705882352941195
14707,29158,6.470588235294117
14707,29159,6.470588235294118
14707,29160,6.470588235294118
14707,29161,6.470588235294119
14707,29162,6.470588235294119
14707,29166,6.470588235294118
14707,29167,6.470588235294118
14707,29168,6.470588235294116
14707,29169,6.470588235294118
14707,29171,6.470588235294119
14707,29172,11.331740818154671
14707,29173,13.824148881368309
14707,29176,6.470588235294119
14707,29178,6.470588235294118
14707,29179,6.470588235294119
14707,29180,6.470588235294118
14707,29181,6.470588235294117
14707,29183,6.470588235294117
14707,29184,6.470588235294118
14707,29185,6.470588235294118
14707,29186,6.470588235294119
14707,29187,6.470588235294118
14708,29140,6.470588235294118
14708,29141,6.470588235294118
14708,29142,6.470588235294118
14708,29144,6.470588235294117
14708,29145,6.470588235294118
14708,29146,6.470588235294118
14708,29147,6.470588235294118
14708,29148,6.470588235294118
14708,29150,6.470588235294118
14708,29151,6.470588235294118
14708,29157,6.470588235294119
14708,29158,6.470588235294117
14708,29159,6.470588235294115
14708,29160,6.470588235294118
14708,29161,66.38588395113521
14708,29162,53.40743274053808
14708,29164,6.470588235294118
14708,29165,6.470588235294117
14708,29166,6.470588235294118
14708,29167,6.470588235294118
14708,29168,6.4705882352941195
14708,29169,6.470588235294118
14708,29172,12.452625345440188
14708,29173,12.36468620150019
14708,29174,6.470588235294119
14708,29175,6.470588235294119
14708,29176,6.470588235294119
14708,29177,6.470588235294117
14708,29179,6.470588235294118
14708,29180,6.470588235294119
14708,29183,6.470588235294118
14708,29187,6.470588235294119
14708,29188,6.470588235294119
14709,29140,6.470588235294119
14709,29141,6.470588235294118
14709,29142,6.470588235294117
14709,29143,6.470588235294119
14709,29145,6.470588235294118
14709,29146,6.470588235294118
14709,29147,6.470588235294117
14709,29150,6.470588235294118
14709,29151,6.470588235294118
14709,29152,6.470588235294119
14709,29155,6.470588235294119
14709,29156,6.470588235294119
14709,29157,6.470588235294118
14709,29158,6.470588235294118
14709,29159,6.470588235294118
14709,29160,6.470588235294118
14709,29161,6.470588235294119
14709,29162,6.470588235294117
14709,29163,6.470588235294118
14709,29164,6.470588235294119
14709,29165,6.470588235294118
14709,29166,6.470588235294118
14709,29167,6.470588235294117
14709,29168,6.470588235294119
14709,29169,6.470588235294119
14709,29170,6.4705882352941195
14709,29171,6.470588235294117
14709,29172,13.714884935298398
14709,29173,12.077622043188759
14709,29174,6.470588235294118
14709,29175,6.470588235294119
14709,29176,6.470588235294117
14709,29177,6.470588235294117
14709,29179,6.470588235294119
14709,29180,6.4705882352941195
14709,29182,6.470588235294118
14709,29183,6.470588235294119
14709,29187,6.470588235294117
14710,29140,6.470588235294119
14710,29141,6.470588235294118
14710,29142,6.470588235294117
14710,29143,6.470588235294119
14710,29145,6.470588235294118
14710,29146,6.470588235294117
14710,29147,6.470588235294117
14710,29148,6.470588235294117
14710,29151,6.4705882352941195
14710,29152,6.470588235294118
14710,29153,6.470588235294118
14710,29156,6.470588235294118
14710,29157,6.470588235294118
14710,29158,6.470588235294117
14710,29159,6.4705882352941195
14710,29160,6.470588235294119
14710,29161,6.470588235294117
14710,29162,6.470588235294118
14710,29163,6.470588235294119
14710,29164,6.470588235294119
14710,29165,6.470588235294119
14710,29166,6.470588235294118
14710,29167,6.470588235294119
14710,29168,6.470588235294119
14710,29169,6.470588235294119
14710,29170,6.470588235294118
14710,29171,6.470588235294118
14710,29172,6.470588235294118
14710,29173,6.470588235294119
14710,29174,6.470588235294119
14710,29175,6.470588235294116
14710,29176,6.470588235294119
14710,29177,6.470588235294117
14710,29178,14.999265902779994
14710,29179,6.470588235294118
14710,29180,6.470588235294117
14710,29181,6.470588235294118
14710,29182,6.470588235294119
14710,29183,6.4705882352941195
14710,29185,6.470588235294117
14710,29186,6.470588235294118
14710,29187,6.470588235294118
14710,29188,6.470588235294117
14711,29140,6.470588235294118
14711,29141,6.470588235294117
14711,29142,6.470588235294118
14711,29143,6.470588235294119
14711,29146,6.470588235294117
14711,29147,6.470588235294119
14711,29149,6.470588235294118
14711,29150,6.470588235294118
14711,29151,6.470588235294118
14711,29152,6.470588235294118
14711,29153,6.470588235294119
14711,29154,6.470588235294116
14711,29155,6.470588235294119
14711,29156,6.470588235294119
14711,29157,6.470588235294119
14711,29158,6.470588235294117
14711,29159,6.470588235294118
14711,29160,6.470588235294118
14711,29161,6.470588235294117
14711,29162,6.470588235294118
14711,29163,6.470588235294118
14711,29164,6.470588235294119
14711,29165,6.470588235294117
14711,29166,6.470588235294117
14711,29167,6.470588235294119
14711,29168,6.670685534192103
14711,29169,6.470588235294117
14711,29170,6.498338529943909
14711,29171,6.513776905279395
14711,29172,6.470588235294118
14711,29173,6.470588235294118
14711,29174,6.470588235294119
14711,29175,6.470588235294117
14711,29176,6.470588235294119
14711,29177,6.470588235294118
14711,29178,7.789082230924859
14711,29179,6.635005276898294
14711,29180,6.470588235294118
14711,29181,6.470588235294118
14711,29182,6.470588235294117
14711,29183,6.470588235294119
14711,29184,6.470588235294118
14711,29185,6.470588235294118
14711,29186,6.470588235294118
14711,29187,6.470588235294118
14711,29188,6.470588235294119
14712,29140,6.470588235294118
14712,29141,6.470588235294118
14712,29142,6.470588235294117
14712,29144,6.470588235294118
14712,29145,6.470588235294118
14712,29146,6.470588235294118
14712,29147,6.470588235294118
14712,29149,6.470588235294117
14712,29150,6.470588235294118
14712,29151,6.470588235294116
14712,29154,6.470588235294118
14712,29155,6.470588235294119
14712,29156,6.470588235294117
14712,29157,6.470588235294119
14712,29158,6.470588235294117
14712,29159,6.470588235294116
14712,29160,6.470588235294118
14712,29161,6.470588235294118
14712,29162,6.470588235294118
14712,29163,6.4705882352941195
14712,29164,9.700716214629564
14712,29165,6.470588235294117
14712,29166,6.470588235294119
14712,29167,6.470588235294119
14712,29168,6.470588235294119
14712,29169,6.470588235294118
14712,29170,6.470588235294118
14712,29171,6.470588235294118
14712,29172,30.24466828125102
14712,29173,18.981496497772014
14712,29174,6.4705882352941195
14712,29176,6.470588235294117
14712,29177,6.470588235294118
14712,29178,6.470588235294117
14712,29179,6.470588235294118
14712,29180,6.470588235294119
14712,29181,6.470588235294118
14712,29182,6.470588235294119
14712,29183,6.470588235294117
14712,29184,6.470588235294119
14712,29185,6.470588235294118
14712,29186,6.470588235294118
14712,29187,6.470588235294117
14712,29188,6.470588235294118
14713,29140,6.470588235294117
14713,29141,6.470588235294118
14713,29142,6.470588235294118
14713,29146,6.470588235294117
14713,29147,6.470588235294117
14713,29148,6.470588235294117
14713,29149,6.470588235294119
14713,29151,6.470588235294118
14713,29152,6.470588235294119
14713,29153,6.470588235294118
14713,29154,6.470588235294119
14713,29155,6.470588235294119
14713,29156,6.470588235294118
14713,29157,6.470588235294118
14713,29158,6.470588235294118
14713,29159,21.957739765322405
14713,29160,6.470588235294118
14713,29161,9.535041739468063
14713,29162,81.18088979834954
14713,29163,6.470588235294119
14713,29164,6.470588235294117
14713,29165,6.470588235294118
14713,29166,6.470588235294119
14713,29167,39.40676806349873
14713,29168,9.91345185663446
14713,29169,6.470588235294118
14713,29170,6.470588235294117
14713,29171,6.604818636666104
14713,29172,6.470588235294118
14713,29173,6.470588235294119
14713,29174,6.470588235294119
14713,29175,6.470588235294118
14713,29176,6.470588235294119
14713,29177,6.470588235294117
14713,29178,6.470588235294119
14713,29179,6.470588235294118
14713,29180,6.470588235294119
14713,29181,6.470588235294118
14713,29182,6.470588235294117
14713,29183,6.470588235294118
14713,29184,6.470588235294118
14713,29185,6.470588235294118
14713,29186,6.470588235294118
14713,29187,6.470588235294118
14713,29188,6.470588235294118
14714,29141,6.470588235294118
14714,29142,6.470588235294118
14714,29143,6.470588235294118
14714,29147,6.470588235294118
14714,29148,6.470588235294117
14714,29149,6.470588235294118
14714,29153,6.470588235294119
14714,29154,6.470588235294118
14714,29155,6.470588235294119
14714,29156,6.470588235294119
14714,29157,6.470588235294117
14714,29158,6.470588235294117
14714,29159,6.470588235294117
14714,29160,6.470588235294118
14714,29161,75.54128412149174
14714,29162,11.963953311869364
14714,29163,6.470588235294118
14714,29164,6.470588235294118
14714,29165,6.470588235294116
14714,29166,7.880189474163649
14714,29167,8.00056231969097
14714,29168,7.145945671175669
14714,29169,6.470588235294117
14714,29170,6.470588235294119
14714,29171,6.470588235294119
14714,29172,6.470588235294116
14714,29173,6.470588235294117
14714,29174,9.003986086779904
14714,29175,6.470588235294118
14714,29176,6.470588235294118
14714,29177,6.470588235294119
14714,29179,6.470588235294118
14714,29180,6.472602112740523
14714,29181,6.470588235294118
14714,29182,6.470588235294118
14714,29183,6.470588235294119
14714,29184,6.470588235294117
14714,29185,6.470588235294119
14714,29186,6.470588235294118
14714,29187,6.470588235294117
14714,29188,6.470588235294118
14715,29141,6.470588235294118
14715,29142,6.470588235294117
14715,29143,6.4705882352941195
14715,29145,6.470588235294119
14715,29146,6.470588235294119
14715,29147,6.470588235294118
14715,29148,6.470588235294118
14715,29149,6.470588235294118
14715,29150,6.470588235294118
14715,29152,6.470588235294118
14715,29153,6.470588235294117
14715,29154,6.470588235294118
14715,29155,6.470588235294119
14715,29156,6.470588235294119
14715,29157,6.470588235294118
14715,29158,6.470588235294118
14715,29159,6.470588235294118
14715,29160,6.629318394024276
14715,29161,63.64268140716363
14715,29162,6.856705070983514
14715,29163,6.470588235294119
14715,29164,6.483728557817709
14715,29165,6.505948068708604
14715,29166,6.470588235294116
14715,29167,7.516444583382178
14715,29168,6.470588235294117
14715,29169,6.467917404559533
14715,29170,6.470588235294117
14715,29171,6.470588235294118
14715,29172,6.470588235294118
14715,29173,6.470588235294118
14715,29174,7.519846384979864
14715,29175,6.470588235294118
14715,29176,6.470588235294118
14715,29177,6.470588235294118
14715,29178,6.4705882352941195
14715,29179,6.470588235294118
14715,29180,6.470588235294118
14715,29181,6.470588235294118
14715,29182,6.470588235294119
14715,29183,6.470588235294119
14715,29184,6.470588235294117
14715,29185,6.470588235294119
14715,29186,6.470588235294119
14715,29187,6.470588235294118
14715,29188,6.470588235294117
14716,29141,6.470588235294119
14716,29142,6.470588235294118
14716,29144,6.470588235294117
14716,29145,6.470588235294118
14716,29147,6.470588235294118
14716,29148,6.470588235294118
14716,29149,6.4705882352941195
14716,29151,6.470588235294117
14716,29152,6.470588235294119
14716,29153,6.937516507565181
14716,29154,6.470588235294118
14716,29155,6.470588235294117
14716,29156,6.470588235294117
14716,29157,6.470588235294118
14716,29158,6.470588235294117
14716,29159,6.470588235294117
14716,29160,10.734651160607852
14716,29161,27.096965175114835
14716,29162,6.470588235294117
14716,29163,6.470588235294117
14716,29164,6.47405119565726
14716,29165,6.470588235294117
14716,29166,6.470588235294117
14716,29167,6.470588235294117
14716,29168,6.470588235294117
14716,29169,6.470588235294117
14716,29170,6.470588235294117
14716,29171,6.470588235294119
14716,29172,6.470588235294117
14716,29173,6.470588235294117
14716,29174,6.470588235294116
14716,29175,6.470588235294118
14716,29176,6.470588235294119
14716,29177,6.470588235294117
14716,29178,6.470588235294118
14716,29179,6.470588235294117
14716,29180,6.470588235294119
14716,29181,6.470588235294118
14716,29182,6.470588235294117
14716,29183,6.470588235294118
14716,29184,6.4705882352941195
14716,29185,6.470588235294119
14716,29186,6.470588235294117
14716,29187,6.470588235294118
14716,29188,6.470588235294119
14717,29141,6.470588235294117
14717,29142,6.4705882352941195
14717,29145,6.470588235294118
14717,29147,6.470588235294118
14717,29148,6.470588235294117
14717,29149,6.470588235294118
14717,29150,6.470588235294117
14717,29152,6.470588235294119
14717,29153,6.470588235294118
14717,29154,6.470588235294118
14717,29155,6.470588235294118
14717,29156,6.470588235294117
14717,29157,6.470588235294118
14717,29158,6.470588235294117
14717,29159,6.559015763168011
14717,29160,15.529501577853713
14717,29161,6.470588235294118
14717,29162,6.470588235294117
14717,29163,6.470588235294118
14717,29164,6.470588235294119
14717,29165,6.470588235294117
14717,29166,6.470588235294118
14717,29167,6.470588235294118
14717,29168,6.470588235294117
14717,29169,6.470588235294118
14717,29170,6.470588235294117
14717,29171,6.470588235294119
14717,29172,6.470588235294118
14717,29173,6.520277355635358
14717,29174,6.470588235294116
14717,29175,6.470588235294118
14717,29176,6.470588235294119
14717,29177,6.470588235294118
14717,29178,5.835936144369254
14717,29179,6.486486486486485
14717,29180,6.470588235294118
14717,29181,6.470588235294118
14717,29182,6.470588235294118
14717,29183,6.470588235294119
14717,29184,6.470588235294119
14717,29185,6.470588235294119
14717,29186,6.470588235294118
14717,29187,6.470588235294118
14717,29188,6.470588235294119
14718,29140,6.470588235294119
14718,29141,6.470588235294118
14718,29142,6.470588235294119
14718,29145,6.470588235294119
14718,29146,6.470588235294117
14718,29147,6.470588235294118
14718,29148,6.470588235294119
14718,29149,6.470588235294119
14718,29150,6.470588235294119
14718,29152,6.470588235294118
14718,29155,8.039004849251528
14718,29156,18.837109167991517
14718,29157,6.470588235294117
14718,29158,6.470588235294117
14718,29159,8.09024238072255
14718,29160,7.117970063352934
14718,29161,6.470588235294117
14718,29162,6.470588235294119
14718,29163,7.70358787527069
14718,29164,6.470588235294119
14718,29165,6.470588235294119
14718,29166,6.470588235294119
14718,29167,6.573992574436412
14718,29168,7.306551889048302
14718,29169,6.510609777990545
14718,29170,6.470588235294119
14718,29172,6.470588235294118
14718,29173,6.470588235294118
14718,29174,6.470588235294119
14718,29175,6.470588235294119
14718,29176,6.470588235294119
14718,29177,6.470588235294119
14718,29178,6.470588235294119
14718,29179,6.470588235294118
14718,29180,6.47763680635653
14718,29181,6.4705882352941195
14718,29182,6.470588235294118
14718,29183,6.470588235294118
14718,29184,6.470588235294119
14718,29185,6.470588235294117
14718,29186,6.470588235294118
14718,29187,6.470588235294119
14718,29188,6.470588235294118
14719,29140,6.470588235294119
14719,29141,6.470588235294118
14719,29142,6.470588235294118
14719,29143,6.470588235294118
14719,29144,6.470588235294117
14719,29145,6.470588235294118
14719,29146,6.470588235294119
14719,29147,6.470588235294119
14719,29148,6.470588235294119
14719,29149,6.470588235294118
14719,29150,6.470588235294118
14719,29151,6.470588235294119
14719,29152,6.4705882352941195
14719,29153,6.470588235294117
14719,29154,6.470588235294117
14719,29155,6.734873663556641
14719,29156,21.53439153439153
14719,29157,6.470588235294118
14719,29158,6.470588235294117
14719,29159,6.470588235294118
14719,29160,6.962248678410871
14719,29161,6.495230506514708
14719,29162,6.470588235294118
14719,29163,6.470588235294117
14719,29164,6.470588235294118
14719,29165,6.470588235294118
14719,29166,6.470588235294118
14719,29167,6.470588235294117
14719,29168,6.470588235294118
14719,29169,6.470588235294118
14719,29170,6.470588235294117
14719,29171,6.470588235294118
14719,29172,6.470588235294119
14719,29173,6.470588235294117
14719,29174,6.470588235294117
14719,29175,6.470588235294117
14719,29176,6.470588235294118
14719,29177,6.470588235294119
14719,29178,8.952977487291214
14719,29179,6.470588235294119
14719,29180,6.4705882352941195
14719,29181,6.470588235294119
14719,29182,6.470588235294117
14719,29183,6.470588235294117
14719,29184,6.470588235294119
14719,29185,6.470588235294117
14719,29186,6.470588235294118
14719,29187,6.470588235294118
14719,29188,6.470588235294118
14720,29140,6.470588235294119
14720,29141,6.470588235294118
14720,29142,6.470588235294116
14720,29143,6.470588235294119
14720,29144,6.470588235294119
14720,29145,6.470588235294119
14720,29146,6.470588235294119
14720,29147,6.470588235294117
14720,29148,6.470588235294116
14720,29149,6.470588235294117
14720,29150,6.470588235294118
14720,29151,6.470588235294117
14720,29152,6.470588235294118
14720,29153,6.470588235294119
14720,29154,6.470588235294117
14720,29155,7.280718426304286
14720,29156,17.72678806951854
14720,29157,6.9282699026772026
14720,29158,6.470588235294117
14720,29159,6.470588235294117
14720,29160,6.689945223667924
14720,29161,6.470588235294117
14720,29162,6.470588235294117
14720,29163,6.470588235294118
14720,29164,6.470588235294119
14720,29165,6.470588235294117
14720,29166,6.470588235294118
14720,29167,11.394525719679095
14720,29168,6.470588235294118
14720,29169,6.470588235294118
14720,29170,6.470588235294118
14720,29171,6.470588235294118
14720,29172,6.470588235294119
14720,29173,6.470588235294116
14720,29174,6.465213848580986
14720,29175,6.470588235294117
14720,29177,6.470588235294118
14720,29178,6.470588235294118
14720,29180,6.470588235294118
14720,29181,6.470588235294117
14720,29182,6.470588235294119
14720,29183,6.470588235294116
14720,29184,6.470588235294118
14720,29185,6.470588235294119
14720,29186,6.470588235294118
14720,29187,6.470588235294119
14720,29188,6.470588235294117
14721,29140,52.84062342885872
14721,29141,24.016958134605193
14721,29142,6.470588235294119
14721,29143,6.470588235294119
14721,29144,6.470588235294118
14721,29145,6.470588235294117
14721,29146,6.470588235294117
14721,29147,6.470588235294117
14721,29148,6.470588235294117
14721,29149,6.470588235294118
14721,29150,6.470588235294117
14721,29151,6.470588235294118
14721,29152,6.470588235294119
14721,29153,6.470588235294119
14721,29154,6.470588235294118
14721,29155,6.470588235294117
14721,29156,13.29110139402773
